urbanized_area,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
"Lebanon, PA Urbanized Area",48664,116.667949,3.0323388412892656,0.033934237640913516,1.0702033061346659,0.04416564667482661,0.0026781092740571105,2808,0.0017129119165393545,11134.040746199165,142.05880336192982,1298985,460,0.14075887392900854,1889,0.5780293757649939,899,0.2750917992656059,24.068306883495485,5.596083231334148,9144,3268,28.01112068919631,0.0009118242007392334,4.634974986481602e-05,0.004593175853018373,5745.8086328149675,142.0537631991982,670351.7085370162,4719,2.9929620563035497
"St. George, UT Urbanized Area",77446,116.39650900000001,2.8515909090909264,0.034191269225435354,1.072891945490921,0.04787878787878813,0.0020186426299929933,3809,0.0009813059651058418,14891.95381449505,138.00727995194723,1733371,1251,0.2472332015810277,3058,0.6043478260869565,741,0.14644268774703556,32.72434914693189,4.964426877470356,12560,5060,43.4720941673603,0.000884289326867549,2.988642652860005e-05,0.0030254777070063696,7734.832185062496,139.1295725609823,900307.4640421164,6471,2.655335968379447
"Hot Springs, AR Urbanized Area",40213,116.29441899999999,2.860426869082609,0.027214066230352697,1.0949748093953215,0.04272771792360431,0.002316669533277468,3172,0.0012444998408393795,13887.942960725944,155.6563471205439,1615090,912,0.22331047992164546,2619,0.64128305582762,541,0.13246816846229187,27.275599528125248,5.081292850146915,10376,4084,35.117764335707285,0.00076251149309807,3.706466042870027e-05,0.006553585196607556,7309.961616846293,159.07704699540423,850107.7391434403,5344,2.6895200783545543
"Norman, OK Urbanized Area",63433,116.282651,2.860264900662262,0.033398132884317915,1.0961813698473482,0.05400212574605533,0.0019298307584439945,3255,0.001259007481833339,13002.682296724326,144.5355479948259,1511986,822,0.2016188373804268,2414,0.5921020358106451,769,0.18861908265881774,27.99213788134225,5.131714495952907,10461,4077,35.06112016658444,0.0009232107232621695,3.718491481587565e-05,0.010132874486186787,7030.462271160941,146.61420205273942,817520.790646075,5576,2.7848908511160166
"Midland, MI Urbanized Area",56980,116.22036499999999,2.8254522972797,0.02399835050591427,1.0788817635740282,0.04093453078224644,0.0014723117030578,1999,0.0019612090003904748,10804.330735863336,195.31548634356133,1255683,562,0.21944552909019915,1597,0.6235845372901211,390,0.15228426395939088,17.200083651432344,5.020695040999611,6429,2561,22.035724978148192,0.0013628705654289365,5.9167082778618274e-05,0.012132524498366777,5680.140309588711,194.96396338795427,660147.9800316129,3386,2.7122217883639204
"Bloomington, IN Urbanized Area",08380,115.98226100000001,2.835999093792494,0.034613787408221526,1.0728172797943634,0.030622262498111993,0.001862285510297984,3210,0.0011077580953666457,12860.539112037772,138.25140456882687,1491594,1204,0.272768463978251,2507,0.5679655641141822,688,0.1558676937018577,27.676646172641874,4.888536474852741,10789,4414,38.057543989420935,0.0008292030376271263,3.414830253573612e-05,0.008063768653257948,6882.429383468425,140.28817593453496,798239.7210675039,5690,2.6116900770276392
"Monessen--California, PA Urbanized Area",58168,115.816373,2.94193788988338,0.037621651625677086,1.072138819463817,0.04812855980471948,0.0017377061043360586,3967,0.0010701038898044658,13757.303584004494,123.24574592816376,1593321,949,0.19304312449145647,2886,0.5870626525630595,1053,0.21419853539462974,34.25249726996717,5.259560618388933,12928,4916,42.44650279283051,0.0008407757822047558,3.111528405787791e-05,0.004641089108910891,7301.648213428264,126.31074129965519,845650.4130011916,6695,2.8386899918633035
"Idaho Falls, ID Urbanized Area",40996,115.38839399999999,2.9296857463524284,0.03199698564798616,1.0595466366948894,0.033103521992410866,0.002006473159097656,3379,0.0011446097960092895,14270.63770933914,145.00404778412138,1646665,1076,0.24152637485970815,2487,0.5582491582491582,873,0.195959595959596,29.283707683807435,5.098092031425365,11356,4455,38.608735641125214,0.0009268104114233408,3.3881898785193436e-05,0.0041387812610073965,7613.046588920764,147.4663789395241,878457.2193427453,5957,2.7126823793490455
"Ponce, PR Urbanized Area",70642,114.311376,2.8378724637681465,0.049897012753083184,1.099757419913726,0.040336231884058237,0.0010802250162196849,4387,0.0008781262525807303,15061.650364728364,118.624636766088,1721717,1363,0.2370434782608696,3531,0.6140869565217392,794,0.13808695652173913,38.37763268635661,5.048347826086957,14514,5750,50.30120536734682,0.0006039851595784611,2.627473638397108e-05,0.0034449497037343253,8205.43539911615,123.6943968287058,937974.6111520764,7583,2.6565217391304348
"Lawton, OK Urbanized Area",48394,114.147309,2.9947862277714905,0.029086924878475917,1.0747708234746165,0.04510783200908081,0.001874322693480723,3908,0.0012867262348437774,16275.691600162098,148.85236746033232,1857826,497,0.11282633371169125,2749,0.6240635641316685,1144,0.2597048808172531,34.2364619388443,5.6667423382519875,12481,4405,38.590484861977785,0.000777377866653414,3.43297503700272e-05,0.004326576396122106,8771.960355349076,151.55072941089463,1001295.6692177808,6607,3.03950056753689
"Logan, UT Urbanized Area",50959,113.61829099999999,2.971685991852081,0.02963798068004841,1.0601088712829665,0.027964065601169926,0.0026881853501951746,2393,0.001629976157472635,12291.83680837671,168.3434777505613,1396577,798,0.2500783453462864,1758,0.5509244750861799,627,0.1964901284863679,21.061749643813954,5.199623942337825,8296,3191,28.08526665834113,0.0009328461039265908,4.719578384331001e-05,0.004339440694310511,6197.332668706906,168.37167541294784,704130.3465769478,4182,2.6950799122532123
"Zephyrhills, FL Urbanized Area",98182,112.637781,2.881515592179687,0.03068238120286068,1.0814044315754332,0.048658910971077884,0.0029619372616140212,3256,0.0012584203645764364,13193.35844904384,138.76838356876456,1486070,870,0.2108579738245274,2431,0.5891904992729036,808,0.1958313136209404,28.906819462290365,5.190984003877848,10709,4126,36.63069321296377,0.0007738781514880402,3.679116403477504e-05,0.0050424876272294325,6911.855100635205,139.54759296093945,778536.0211290813,5579,2.779689772176442
"New Bern, NC Urbanized Area",61840,112.51346299999999,2.8611483967188587,0.028475656738417326,1.0697424726137992,0.0337381485032491,0.0025941590322454346,2229,0.0015607643699440284,11603.470386980343,170.92781304753976,1305546,900,0.28763183125599234,1755,0.5608820709491851,456,0.1457334611697028,19.810962533434772,4.882070949185043,7638,3129,27.81000527910157,0.0013138323161029865,4.839004115192049e-05,0.006022518984027232,6190.207528598687,175.61313306387032,696481.6857313097,3966,2.5695110258868654
"Brunswick, GA Urbanized Area",11026,112.327244,2.9362867877269845,0.03241697290179479,1.0929733065031866,0.04125443539970769,0.0020482225271112246,2536,0.0016594691620543894,12607.519319394893,167.35616861550272,1416167,658,0.20601127113337508,1823,0.5707576706324358,684,0.2141515341264872,22.576891497489253,5.2986850344395755,8462,3194,28.43477580559174,0.0011491886308903866,4.733490479572077e-05,0.009217679035688962,6684.136357520343,169.9435526393071,750810.6155604587,4418,2.816844082654978
"St. Augustine, FL Urbanized Area",77230,111.60216499999999,2.8508716788198867,0.03089420997961585,1.0790630888539827,0.03640935378425948,0.0010358327657264935,3154,0.0012758218913683044,13873.85635061124,153.49979236911008,1548352,823,0.2069399044505909,2290,0.5758109127483028,849,0.21347749559969825,28.26110049029963,5.072667840080463,10087,3977,35.63550940073609,0.0009445535416386207,3.777971058252981e-05,0.004560325171012194,7625.169227098481,154.08028141147332,850985.3942355672,5523,2.802615036459643
"Kingston, NY Urbanized Area",45262,110.95036999999999,2.791897145395972,0.02645878234243372,1.0946763675031914,0.042807952904587256,0.0005881832028791717,2287,0.0016463401088525169,12128.891811942663,181.5821122959127,1345705,714,0.23792069310229924,1912,0.6371209596801066,366,0.12195934688437188,20.612819948234513,4.939020326557813,7411,3001,27.048129717818874,0.00112302234859154,5.052939279377258e-05,0.008635811631358792,6494.3080903921145,185.85140199200382,720545.8855229986,3877,2.648450516494502
"Bangor, ME Urbanized Area",04951,109.95764399999999,2.844692613887656,0.025423317503854563,1.0851811848700557,0.04413976116762485,0.0015835196754238779,1835,0.0022975189144125397,9473.567492079876,177.46016383374646,1041691,426,0.1884122069880584,1500,0.6634232640424591,326,0.14418398938522778,16.68824406605147,5.192392746572313,5870,2261,20.56246312443726,0.0017011502740614207,6.70431962963352e-05,0.0141396933560477,5128.8655081505385,181.98062848309002,563957.9676690961,3099,2.773993808049536
"Parkersburg, WV--OH Urbanized Area",67672,109.75683300000001,2.8950204290092003,0.030842496103345274,1.0771935198449445,0.032669390534558966,0.0012056698814291351,3002,0.001308969848295686,13655.882576441103,149.37476812936578,1498826,914,0.2334014300306435,2327,0.5942288049029623,659,0.16828396322778344,27.351372283127013,5.12461695607763,10034,3916,35.67887203888254,0.001190361998402307,3.8908988534665794e-05,0.009168825991628464,7316.384340635966,154.45723682227288,803023.1742389967,5199,2.7065883554647594
"Rapid City, SD Urbanized Area",73396,109.220114,2.8716093474426887,0.031824223710184334,1.0728913047181563,0.04683421516754852,0.001970824698447064,2932,0.0013340221860994293,13442.897069173921,154.09684617815296,1468234,848,0.22433862433862434,2121,0.5611111111111111,767,0.2029100529100529,26.844872181693567,5.04126984126984,9528,3780,34.60900983860903,0.0013670876966887756,4.011034585137309e-05,0.0031486146095717885,7219.2952362153455,154.78842730645798,788492.2486990971,5094,2.7746031746031745
"Newark, OH Urbanized Area",61705,109.04436899999999,2.8471921689850705,0.03710928431479778,1.0782995984244816,0.03524692720983295,0.001836997522360488,3332,0.0010996077886755763,13605.819882762074,131.5865227355605,1483638,1197,0.2642967542503864,2702,0.5965996908809892,622,0.13733716052108633,30.55636921517699,4.979024067122985,11275,4529,41.5335522735704,0.0007312057563378794,3.3395214132950136e-05,0.008603104212860311,7200.3511090250395,135.4654491480479,785157.7432620856,5796,2.6107308456612937
"Vallejo, CA Urbanized Area",90028,108.804484,2.902434928631426,0.03373648699328002,1.0712578322186104,0.04450641717644256,0.0020946945752956057,4261,0.0009130407670112703,17647.734191263495,136.181036343942,1920152,1297,0.2333573227779777,3078,0.5537963296149694,1104,0.1986326016552717,39.161988948911336,5.073767542281397,14100,5558,51.082453550351836,0.0006653682522390397,2.7271459403905366e-05,0.002269503546099291,9879.818556160792,141.62958629996047,1074968.5600166998,7590,2.742893127024109
"St. Joseph, MO--KS Urbanized Area",77743,108.380073,3.101994150491892,0.02834198691995936,1.0542305699768495,0.04102632278649294,0.0019353353200853747,3310,0.0015480830698037845,15683.640521288082,155.2890649189622,1699794,451,0.11991491624567932,2165,0.5756447753257112,1132,0.30098378090933264,30.540669593385488,5.820792342462112,10946,3761,34.701951160339235,0.000840631211352892,4.0197521774018124e-05,0.007034533162799196,8459.557046470309,160.28800878393645,916847.4102441166,5720,3.0656740228662587
"Lake Jackson--Angleton, TX Urbanized Area",46801,107.996225,2.9059594693408437,0.026030251735677683,1.0665115579717577,0.04029040008356828,0.002089267595122265,2641,0.0016641632176703492,13972.411967090791,178.15439747232938,1508967,550,0.17235976183014728,1779,0.5575054841742401,840,0.2632403635224068,24.454558481095056,5.308680664368537,8470,3191,29.547329084882367,0.0013154532516833671,4.7442820429378024e-05,0.006493506493506494,7696.202052255678,180.96250130216984,831160.7684808661,4593,2.9238483234095893
"Glens Falls, NY Urbanized Area",33598,107.71595900000001,2.887447135717019,0.025365287021963258,1.1060353426057434,0.05606817890554915,0.0025383924268241025,2224,0.0020864756158873194,11740.945801904969,179.26112496374455,1264687,377,0.14494425221068818,1852,0.7120338331410996,362,0.13917723952326028,20.646894115290753,5.424836601307191,7055,2601,24.14683974544571,0.0012277262967124185,5.816337555675604e-05,0.023954642097802976,6183.041378967498,180.7850791726836,666012.2316721665,3684,2.847750865051903
"Lee's Summit, MO Urbanized Area",48826,107.14293,2.8803171406997303,0.031089070077101145,1.0811421003622081,0.03975165701820628,0.0018693395018489671,2990,0.001252664954708157,14461.395706001465,156.76207080437226,1549436,983,0.24742008557764916,2300,0.5789076264787314,675,0.16989680342310595,27.906647690146237,4.97558520010068,9884,3973,37.081308118043815,0.0011964664406124894,3.808226687253344e-05,0.00556454876568191,7836.378179986917,161.55715197072652,839612.5187918657,5197,2.676566826076013
"Greeley, CO Urbanized Area",34786,106.71531599999999,3.036430745814325,0.03799108430253016,1.0601522638564729,0.044216133942161416,0.001757574598626066,3492,0.0012331582553094054,16097.32101113759,145.25881096372294,1717830,888,0.2027397260273973,2545,0.5810502283105022,929,0.21210045662100455,32.722575642281754,5.4,11826,4380,41.04378044478639,0.0011052285540499344,3.430546428463294e-05,0.002875021139861323,8536.173582619705,149.21219677315545,910940.461300114,6105,2.8114155251141546
"Watertown, NY Urbanized Area",92674,105.848037,2.9184198542805038,0.028137955511625515,1.0892685725324789,0.05798421372191846,0.0023861974369626714,1909,0.002493662115007248,10800.079945966638,190.2108588558461,1143167,287,0.13069216757741348,1440,0.6557377049180327,446,0.20309653916211293,18.035289591624643,5.4735883424408005,6010,2196,20.746723909485446,0.0013538502117554413,6.896555600563643e-05,0.00848585690515807,5745.630820992625,192.63976678136453,608163.7437287677,3157,2.9394353369763206
"Guayama, PR Urbanized Area",35866,105.56662299999999,2.8425899165061144,0.04884250530641311,1.0904516268243007,0.029841040462427693,0.0010054815125315167,2999,0.0011798118149676786,12419.500292645107,128.9549233050119,1311084,1153,0.2776974951830443,2424,0.5838150289017341,566,0.1363198458574181,28.408600320576703,4.897398843930636,10167,4152,39.330613048027494,0.0009113780293913633,3.630213383320772e-05,0.0019671486180780962,6408.951657694188,129.23999684298516,676571.3834730274,5235,2.5823699421965314
"Bay City, MI Urbanized Area",05869,104.451543,3.1605518155854724,0.02950234629282525,1.0513991703805083,0.031854345165238634,0.002059684794383648,2674,0.0017582448872089096,13821.996026742914,153.8172610625577,1443728,594,0.1817625458996328,1609,0.4923500611995104,1055,0.3228274173806609,25.60038773194571,5.7441860465116275,9386,3268,31.287235268511065,0.000966940428290208,4.610037668486346e-05,0.004474749627104198,7139.9545829283,155.20900585572994,745779.2731367823,4805,2.9617503059975516
"Jefferson City, MO Urbanized Area",42967,103.644125,2.781511701454769,0.02289350158491249,1.0778660402909341,0.05134724857684996,0.0022016769732452974,1975,0.0018401893787127386,11985.977558428169,194.5311863941315,1242276,660,0.2504743833017078,1587,0.6022770398481974,378,0.14345351043643265,19.05559046400363,4.8470588235294105,6386,2635,25.423534619063066,0.001482938743553459,5.8157192619032655e-05,0.003601628562480426,6633.9124929718555,204.87665544119088,687566.0556606365,3356,2.645920303605313
"Conway, AR Urbanized Area",19801,102.88713299999999,2.828797795384075,0.027015962683141825,1.0816715529359342,0.05021242392926855,0.0011420864874427349,2331,0.0017622398274747214,12387.356238549506,171.6960216669841,1274499,572,0.19703754736479506,1938,0.6675852566310713,389,0.1339993110575267,22.655894202047595,5.114019979331727,7423,2903,28.215384327989774,0.001206321841272574,5.247154697058934e-05,0.002963761282500337,6527.765757316312,174.71985006915955,671623.1036658492,3844,2.7406131588012403
"Bend, OR Urbanized Area",06868,102.852315,2.942136858907643,0.03729357987459781,1.068906377609338,0.04987160802276378,0.00323684796499773,3697,0.0010716264988831822,16226.990551773897,135.05288426388353,1668983,1106,0.2302727462002915,2861,0.5956693733083489,803,0.16718717468249011,35.9447427119166,5.145950447636894,12358,4803,46.69802522189217,0.0007053805714218994,3.1269217539946426e-05,0.004774235313157469,8488.39922289978,135.63018653401326,873051.5107194434,6437,2.705392463043931
"Pascagoula, MS Urbanized Area",67807,102.400177,2.869433099961102,0.028415558587934632,1.0772306078977414,0.037991054064566224,0.002020586641503696,2723,0.0015030955699114163,13488.448008034416,156.44121230921073,1381219,705,0.20565927654609098,2199,0.6414819136522754,510,0.1487747957992999,26.591750910743052,5.151108518086348,8829,3428,33.47650463533867,0.001221453107148569,4.410040429559455e-05,0.0036244195265601993,7191.811868129042,158.85306476426112,736442.8082471145,4636,2.738623103850642
"Lafayette--Louisville--Erie, CO Urbanized Area",46126,102.37640999999999,2.7922429691101973,0.0385158912064253,1.0998692193100663,0.06119563546949465,0.003595155099590106,3334,0.0011395826044841458,13648.593320601201,130.34458821950838,1397293,1004,0.23144306131857997,2556,0.5892116182572614,744,0.1715076071922545,32.56609603716325,4.942369755647763,10720,4338,42.3730427742094,0.0009179419597503607,3.500278260921905e-05,0.009794776119402986,7500.286661418384,131.3691056230795,767852.4223668997,5845,2.7125403411710467
"Fairfield, CA Urbanized Area",28657,102.3042,2.7883307868602203,0.03658205503167257,1.0864321937943526,0.04910873440285227,0.0020546563504947684,3897,0.0009205245005009004,16042.444419534231,130.08952460248204,1641209,1339,0.255729564553094,3003,0.5735294117647058,783,0.14954163483575247,38.09227773639792,4.81894576012223,12616,5236,51.180694438742506,0.0007763645957261082,2.8880948806705974e-05,0.003725428027901078,9009.346328581272,134.809707279281,921693.9686684441,6837,2.6394194041252863
"Kailua (Honolulu County)--Kaneohe, HI Urbanized Area",43669,101.152649,2.7967543515246622,0.03011669614389566,1.0828924070433428,0.029263185446931017,0.0012635123430513445,1703,0.0018206037569883718,9145.420513363191,156.71413029741262,925083,844,0.331370239497448,1362,0.5347467608951708,327,0.12838633686690226,16.835940697905006,4.635257165292501,5903,2547,25.179765682656523,0.0012410110956302392,5.9189794750204895e-05,0.002710486193460952,4987.682880547317,161.65246258869328,504517.3357393117,3121,2.4683941892422463
"Michigan City--La Porte, IN--MI Urbanized Area",56656,100.97661,3.0969719871019747,0.030494883092568183,1.0569249999730013,0.0434703748488513,0.002933628194011425,2923,0.001753453248011215,13410.763857166328,141.19210424431031,1354173,385,0.1163845223700121,1963,0.5934099153567111,953,0.2880894800483676,28.94729779500421,5.798669891172914,9591,3308,32.76006195890316,0.0010683400869341856,4.555074986749802e-05,0.002919403607548744,6897.106234846353,141.66932595700746,696446.4064046486,4916,3.058645707376058
"Uniontown--Connellsville, PA Urbanized Area",89650,100.557006,2.862027491408928,0.029744208896535368,1.0648330299050737,0.04063313547849623,0.0014884147123359187,2531,0.001579584504842276,11567.398613330337,143.7803426161991,1163182,670,0.2093095907528897,1947,0.6082474226804123,575,0.1796313651983755,25.16980268883503,5.054670415495158,8090,3201,31.832690006701274,0.001262947561425881,4.763764149609189e-05,0.002224969097651421,6194.653185514778,148.27797608753357,622915.7775437286,4201,2.7666354264292408
"Bismarck, ND Urbanized Area",07921,100.311942,3.030025526483723,0.02551511749316441,1.0621538091633551,0.0439693682195277,0.002745127654214603,2714,0.0017965495249837446,14884.999650345151,169.2906146933609,1493143,420,0.13401403956604974,1819,0.5804084237396299,884,0.2820676451818762,27.05560221334365,5.6285896617740905,8820,3134,31.24254139153243,0.0010960539855335801,4.812471243867971e-05,0.003401360544217687,8030.743959504648,174.51896063316306,805579.5222826806,4616,3.0143586470963624
"Seaside--Monterey, CA Urbanized Area",80362,100.171547,3.0552531041069786,0.032444164480019994,1.080206885112971,0.04208255927453647,0.0018068769402639602,3741,0.0012264434422983226,17956.993555207206,142.5340589456526,1798779,796,0.17544633017412387,2537,0.5591800749393873,1166,0.25699801631033725,37.34593417030886,5.563147454264934,12620,4537,45.29230241397789,0.0007301300265736411,3.3142605141319936e-05,0.013074484944532488,9665.210716195112,145.7442585461753,968179.1095222427,6643,2.917566674013665
"Yuba City, CA Urbanized Area",97939,100.115376,2.966662212720479,0.03239453927483806,1.0584679466109477,0.04607161945483708,0.002139309638339057,3007,0.0014189765395973847,14276.561896018427,143.90891685533202,1429303,735,0.19641902725815072,2238,0.5980758952431855,738,0.19722073757349007,30.035346418715946,5.308391234633887,9932,3742,37.37687605548223,0.0007991254876528378,4.029292334680784e-05,0.000604107933950866,7584.15499037372,146.52460990033603,759290.5285035414,5182,2.8097274184927845
"Johnstown, PA Urbanized Area",43291,100.014539,3.0718764902241507,0.03572444609258904,1.063001617140717,0.04067715784453983,0.0016913454139950573,3439,0.001322912440870101,14741.577222023254,126.75137981375141,1474372,755,0.1800190748688603,2321,0.5534096328087744,1107,0.2639484978540773,34.385000764738805,5.546971864568431,11632,4194,41.933903229809424,0.0008097659571336412,3.620823788494704e-05,0.0018913342503438788,7647.129237943828,129.36808278186288,764824.1054063733,5912,2.908440629470672
"West Bend, WI Urbanized Area",93916,99.65430400000001,2.7701250488472047,0.026666626599713826,1.0854972620698633,0.05735313273414085,0.0021063896935690795,2087,0.0019486941640917558,11195.131944922568,174.92052087792806,1115643,472,0.18444704962876124,1579,0.6170379054318093,488,0.19069949198905825,20.942397028832797,4.984759671746776,6378,2559,25.678770482406858,0.0015207390552066287,5.9699976693607215e-05,0.015208529319535903,6008.353168094158,173.3019546027839,598758.2531526183,3455,2.821023837436498
"Staunton--Waynesboro, VA Urbanized Area",84630,98.751265,2.850961291976419,0.03680981859316733,1.0730157921766936,0.03634110911732034,0.0019750415780633414,2944,0.0012811968002945102,14459.45228447402,146.51028158207978,1427889,957,0.24532171238144065,2281,0.5847218661881569,596,0.15278133811843114,29.812276328814626,4.996667521148424,9746,3901,39.50329142619084,0.0008639254737378277,3.8847976412732205e-05,0.005335522265544839,7551.349253601522,148.25154895625369,745705.2912499561,5030,2.6488079979492443
"Elmira, NY Urbanized Area",27118,97.90350500000001,2.9941323792486507,0.02556533438458124,1.0606998569162944,0.03927251043530105,0.002427824141387807,2339,0.001962549444695542,13592.957027279206,173.6654229786004,1330798,456,0.1631484794275492,1713,0.6128801431127012,613,0.21932021466905188,23.890870914172073,5.4833631484794285,7663,2795,28.548518257849913,0.001166326694477907,5.4065380186740446e-05,0.0049588933837922495,7306.01219537207,179.71964861800762,715284.2014996705,3980,2.8998211091234345
"Morgantown, WV Urbanized Area",59275,97.085719,2.8498168498168504,0.03391286068811242,1.1093915771204983,0.04609890109890116,0.0010042389083809182,2749,0.0013797414456935707,13080.834168917405,138.97594554706865,1269962,891,0.24478021978021974,2252,0.6186813186813187,481,0.13214285714285715,28.315184028250336,5.020879120879121,9138,3640,37.492640910451506,0.0009431855184246561,4.1801991484000304e-05,0.006347121908513898,6939.517294054483,142.67853155574198,673728.0260062136,4722,2.6456043956043955
"Altoona, PA Urbanized Area",01792,96.848721,3.0611731150793697,0.03168110088888361,1.0553982174569252,0.04217096560846565,0.0006311978452876129,3366,0.001373654770764676,15633.277149790463,135.63225808436192,1514062,666,0.16517857142857142,2015,0.4997519841269841,1319,0.3271329365079365,34.75523440314715,5.5372023809523805,11163,4032,41.63193853639017,0.0007921534453003781,3.756682652534924e-05,0.0026874496103198066,8493.514783517167,139.65807191480974,822586.0435782294,5890,3.0059523809523814
"Chambersburg, PA Urbanized Area",15184,96.779465,2.800616197183098,0.025248457892380883,1.0873280879123544,0.04002347417840373,0.003350208748538703,1838,0.002223767528110152,10214.839606308471,172.31771172378328,988586,434,0.19102112676056335,1464,0.6443661971830986,373,0.1641725352112676,18.99163216081015,5.050176056338028,5737,2272,23.47605455351505,0.001549346995042374,6.757123169389433e-05,0.008018127941432805,5272.7614292385915,172.86417012003602,510295.0301943463,2952,2.783010563380281
"Winchester, VA Urbanized Area",96103,96.33206,2.7589113132461605,0.06155178554529266,1.0639184324878643,0.03800454803865829,0.0008225403675862624,2505,0.0013298519349612481,13131.396107145427,153.7588960346785,1264974,1013,0.2879476975554292,1944,0.5525866969869244,528,0.15008527572484365,26.00380392571279,4.67708925525867,8227,3518,36.519513856549935,0.0011803714395303454,4.333070979612302e-05,0.0076577124103561454,7404.637383583173,161.60035630121826,713303.9727135772,4414,2.5741898806139853
"Pine Bluff, AR Urbanized Area",69454,96.318239,3.189143769431149,0.03148986076687523,1.0401041755711855,0.023451810772203985,0.0008262684984724538,3293,0.0014529856184932774,16287.557024369,137.25186440938776,1568788,674,0.16990168893370305,2089,0.5265944038316108,1200,0.3024955886059995,34.18874798987967,5.762540962944289,11430,3967,41.186384231962535,0.0008865431706287576,3.803971355938474e-05,0.001399825021872266,8541.532279679353,141.33402294113912,822705.3475403709,5821,2.9649609276531383
"Kankakee, IL Urbanized Area",43885,96.273834,3.0976611287851936,0.028557212072479837,1.0646496575019442,0.03781076941204188,0.0011799505661053125,2325,0.0019918974172829914,13457.515719706102,162.60123424339554,1295606,504,0.17815482502651114,1497,0.5291622481442205,813,0.2873806998939555,24.14986402224305,5.633085896076353,7968,2829,29.384931319968,0.0013388735939860248,5.361675687101341e-05,0.008910642570281124,7014.093885474374,164.98258255327994,675273.7103905748,4093,2.9374337221633087
"Kokomo, IN Urbanized Area",45694,93.893275,3.1139409188332983,0.03325164590515378,1.051060714513447,0.03696766377783976,0.00197006337452814,3033,0.0016026452872221115,15291.39163437289,140.07403315696322,1435758,544,0.1520827509085826,2125,0.5940732457366509,896,0.25048923679060664,32.30263296279739,5.731059547106514,10250,3577,38.09644513944156,0.0009929690474601218,4.200538852724953e-05,0.003219512195121951,7906.056737187112,142.28973728010587,742325.5593903123,5217,2.948001118255521
"Hanover, PA Urbanized Area",36784,93.469073,2.9555709937805967,0.2316275047634879,1.0586606452029346,0.04128622469233816,0.003568685058934531,2054,0.0021170320812027373,11825.99907677431,164.6358610373772,1105365,465,0.18459706232632,1511,0.5998412068281064,531,0.21079793568876534,21.975183171015296,5.330686780468441,6714,2519,26.95009075354797,0.0013772182625014734,6.021024069155717e-05,0.004021447721179625,6026.83949004146,163.8519779679953,563323.1002539679,3438,2.846367606192933
"Sherman, TX Urbanized Area",81631,93.126819,3.042192814625848,0.02795996007369568,1.050372044293064,0.040061649659863884,0.0028897091259325967,2716,0.0017798147967321273,14316.997034168964,152.39414692245856,1333296,420,0.13392857142857142,1673,0.5334821428571429,1032,0.32908163265306123,29.164531003684345,5.579719387755102,8749,3136,33.674510024872646,0.0009853851931183792,4.866773553175169e-05,0.0032003657560864093,7835.770369936914,157.0642206127159,729720.3689666779,4646,3.0653698979591835
"Lewiston, ME Urbanized Area",49339,91.680697,2.9276205049732087,0.029407574196462012,1.068001100088363,0.04465697526141278,0.0026403763695036267,2081,0.0020069155722184213,12322.00132811757,164.82195363244008,1129689,533,0.20390206579954093,1654,0.6327467482785004,413,0.1579954093343535,22.698344014553037,5.24407039020658,6854,2614,28.5119996415385,0.0010750603676025249,5.76723503688208e-05,0.00510650714911001,6395.902185307944,165.73792263789014,586380.7702928553,3538,2.7586074980872226
"Twin Rivers--Hightstown, NJ Urbanized Area",89263,91.417517,2.6925550885237466,0.030570574515653624,1.1278898095532464,0.057941663482359004,0.002163046332505472,2273,0.0019511918659342567,11705.45952652176,160.21620680620074,1070084,344,0.13144822315628582,1943,0.742453190676347,317,0.12113106610622852,24.863943745048328,5.104317921283913,6679,2617,28.62689871570237,0.0013170112084125135,5.816169291435465e-05,0.04431801167839497,6629.233612852927,162.03959264704648,606028.0764999539,3740,2.8605273213603364
"Cheyenne, WY Urbanized Area",16237,91.066005,3.0784330244313494,0.03152012882444842,1.0478728306949092,0.05450716090985682,0.002323780833703652,3094,0.0016035137207386508,16089.656021398283,144.15788033185132,1465220,467,0.13114293737714125,1972,0.5537770289244595,1100,0.3089019938219601,33.9753566657503,5.708508845829821,10164,3561,39.103505199333156,0.0009798903778915327,4.2574590810215085e-05,0.001180637544273908,8582.44780905244,146.7184597505929,781569.2350914086,5327,3.055040718899185
"Cape Girardeau, MO--IL Urbanized Area",13537,90.71530200000001,2.955586557539672,0.02670589306215354,1.076771345351919,0.04973958333333328,0.005286781501805428,2181,0.001995664752689296,12886.208273185528,162.20012142873924,1168976,507,0.18861607142857145,1647,0.6127232142857143,530,0.19717261904761904,24.042250336111984,5.362351190476192,7207,2688,29.6311641006277,0.0015887404209556884,5.6264851509277296e-05,0.005550159567087554,6664.020790420124,163.0336188072385,604528.6585372403,3708,2.820684523809524
