zillow_neighborhood,city,state,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion
Beaufont,Richmond,VA,5167000,0.8409838119537695,2.7333333333333334,0.033009469310344264,1.061037316245447,0.03939393939393939,0.007507233435617796,40,0.0868686868686869,20778.604417532348,135.4610073653937,17474,47.56334120994814,4.6909090909090905,129,55,65.39959416367869,0.03288590364314195,0.005241120686504707,0.0,10726.041420558917,132.65334119170092,9020.427201035662,68,2.636363636363636,15.0,0.2727272727272727,30.0,0.5454545454545454,10.0,0.18181818181818182
Bellemeade,Richmond,VA,5167000,1.3079330971608747,3.0717592592592595,0.025813392359503855,1.0224432600432074,0.032407407407407406,0.005709407284551304,57,0.07237871674491386,20230.213083402843,143.02575813188932,26459,43.58021073381329,5.138888888888889,185,72,55.04868724271152,0.03948239386074008,0.003432884814894603,0.0,10895.939914947276,145.42000448403866,14251.16043943579,98,3.055555555555556,15.0,0.20833333333333334,23.0,0.3194444444444444,34.0,0.4722222222222222
Bellevue,Richmond,VA,5167000,1.736085870389247,2.6177370030581044,0.027623828411684117,1.0155730398045522,0.04159021406727829,0.008024921397986653,105,0.04587155963302746,21733.31321417581,139.74406662175755,37730,60.4808793106864,4.954128440366971,270,109,62.78491280823636,0.031660604072953145,0.001409112259276656,0.0,13012.594079876268,137.7498824340485,22590.980719183954,164,3.385321100917431,4.0,0.03669724770642202,57.0,0.5229357798165137,46.0,0.42201834862385323
Belmont Woods,Richmond,VA,5167000,0.821242462063775,2.4019607843137254,0.025529858174850283,1.5743666251606256,0.0,0.0,10,0.21323529411764705,6449.114239711057,182.63056746037446,5296,12.176671886728904,3.4117647058823533,29,17,20.700342207439142,0.20457037557158428,0.012344093076979746,0.06896551724137931,4589.720788373504,235.57960002682162,3769.2736004291455,16,2.5294117647058822,7.0,0.4117647058823529,5.0,0.29411764705882354,4.0,0.23529411764705882
Belt Center,Richmond,VA,5167000,0.9177413901024418,1.8910256410256407,0.025513437580346226,1.0384363534692176,0.1111111111111111,0.014260375552695775,34,0.0958164642375169,10581.864524131008,136.78049377819306,9711,37.047473685593275,3.641025641025641,71,39,42.495631580533455,0.0873013032482678,0.00532980660914877,0.0,8015.683352982718,138.79857326391252,7356.324382987362,53,3.051282051282051,5.0,0.1282051282051282,22.0,0.5641025641025641,12.0,0.3076923076923077
Biotech And MCV District,Richmond,VA,5167000,0.5171961936741709,1.8110119047619049,0.03684655970502928,1.0615746815977958,0.05059523809523809,0.0027144050181610864,53,0.06168831168831166,20980.699220522638,114.22250292081002,10851,102.4756188236558,3.3928571428571432,95,56,108.27612554952313,0.0594397401246157,0.0034238175878352627,0.0,15353.785509104773,111.8439355464596,7940.919423798631,71,3.1428571428571432,3.0,0.05357142857142857,40.0,0.7142857142857143,12.0,0.21428571428571427
Blackwell,Richmond,VA,5167000,0.9363899187457562,2.752659574468085,0.031372512050055736,1.0054103416413938,0.02482269503546099,0.007370212825645588,93,0.056508808053077064,24928.240760735254,94.50426453611145,23342,99.3176006471412,5.25531914893617,247,94,100.38553183689541,0.022042459326049996,0.0016845602852241454,0.0,15704.559148606604,98.03727243401107,14705.59086510166,150,3.691489361702128,1.0,0.010638297872340425,24.0,0.2553191489361702,68.0,0.723404255319149
Brauers,Richmond,VA,5167000,0.2241573472130088,2.261904761904762,0.027588462728015985,1.0318868663898126,0.10714285714285714,0.06339357670016438,14,0.29670329670329665,16733.773472120723,138.9258618657037,3750,62.45612813527946,3.8571428571428568,27,14,62.45612813527946,0.1511228593890261,0.01140684410646388,0.0,9020.267701218803,134.79728527042613,2021.959279056392,15,3.571428571428572,0.0,0.0,6.0,0.42857142857142855,8.0,0.5714285714285714
British Camp Farms,Richmond,VA,5167000,1.1628510403724568,2.5729166666666665,0.019214022100777682,1.017011647079185,0.0,0.0,49,0.08181818181818179,18407.31527340236,169.88068028682338,21404,42.13781326996576,4.5,126,56,48.15750087996087,0.06184991035503696,0.003392998767625885,0.0,10426.83965653627,173.2123048914284,12124.861342399989,70,3.071428571428572,7.0,0.125,31.0,0.5535714285714286,18.0,0.32142857142857145
Broad Rock Industrial Park,Richmond,VA,5167000,2.0004153604395167,1.1777777777777778,0.011135018207751715,1.0776687616485376,0.09444444444444446,0.008910748405489008,24,0.08275862068965517,3097.747511462785,172.13282513037345,6196,11.997508354828314,2.4,36,30,14.996885443535392,0.1744523698340182,0.007621973503166645,0.0,2163.177790224032,144.24180263085884,4327.2540789257655,30,2.8666666666666667,6.0,0.2,16.0,0.5333333333333333,8.0,0.26666666666666666
Broad Rock Sports Complex,Richmond,VA,5167000,0.2854071733055749,1.8888888888888893,0.014920776165445024,1.0025418768741992,0.0,0.0,3,0.5333333333333333,3383.1566150372378,120.69714579347941,965,10.511298525731204,2.6666666666666665,8,6,21.02259705146241,0.33276750821801937,0.029126213592233014,0.0,1691.5783075177344,120.6971457934163,482.7885831736652,4,2.0,3.0,0.5,3.0,0.5,,
Broad Rock,Richmond,VA,5167000,0.6321494245436334,3.2300995024875614,0.0378701017860566,1.0195165252394642,0.03980099502487562,0.014990760024703903,61,0.09045680687471727,30454.445439797197,96.25880079781638,19251,96.49617263202862,5.970149253731344,200,67,105.98759944829372,0.02717947719521804,0.0031383148050432683,0.0,15720.276362099221,96.48120054337772,9937.563655967906,103,3.4029850746268657,6.0,0.08955223880597014,23.0,0.34328358208955223,37.0,0.5522388059701493
Brookbury,Richmond,VA,5167000,0.9505859380417316,2.4918699186991877,0.025182618411831233,1.0896783715565448,0.04471544715447154,0.013672667831635092,28,0.09756097560975607,12445.00330393213,147.87556424500963,11830,29.455516728641925,3.902439024390244,80,41,43.13129235265425,0.06825551743970816,0.003735990037359901,0.0,7411.92303989132,156.57044034596032,7045.6698155682125,45,2.5853658536585367,13.0,0.3170731707317073,19.0,0.4634146341463415,9.0,0.21951219512195122
Brookhaven Farms,Richmond,VA,5167000,0.3683202923070167,2.327777777777777,0.028738526397961026,1.1039504067847878,0.0,0.0,11,0.29523809523809513,14052.198695430789,166.95838487281762,5175,29.86531078996552,4.133333333333334,31,15,40.72542380449844,0.12423327178311502,0.012803499396158349,0.0,8069.080621244022,174.82389018032245,2972.006133065482,17,2.6,4.0,0.26666666666666666,9.0,0.6,2.0,0.13333333333333333
Brookland Park,Richmond,VA,5167000,0.6735522901151293,2.9328703703703702,0.020951322483028896,1.0036868038755011,0.0,0.0,35,0.1523809523809524,21200.045652229317,148.74311770421195,14279,51.96330042025023,5.333333333333333,96,36,53.447966146543095,0.049791363371648883,0.004267425320056899,0.0,10600.022826114731,148.74311770421298,7139.669649802222,48,3.583333333333333,1.0,0.027777777777777776,12.0,0.3333333333333333,23.0,0.6388888888888888
Bryan Park,Richmond,VA,5167000,1.4326162045160078,1.115740740740741,0.028659131797417945,1.117093248035209,0.027777777777777776,0.0008168005077095222,34,0.07936507936507935,10141.901450150955,290.5890472418132,14529,23.732804286886097,2.7777777777777777,50,36,25.1288515978794,0.1251444891173789,0.006377718492572149,0.0,7491.490601662515,275.190534151823,10732.430831921096,39,2.9722222222222223,2.0,0.05555555555555555,31.0,0.8611111111111112,3.0,0.08333333333333333
Byrd Park,Richmond,VA,5167000,1.1192102655211495,2.534313725490196,0.032835445852077136,1.031044038585451,0.060457516339869274,0.007268549782511366,99,0.04834012813046014,22236.83616337513,99.9505835612907,24887,88.45522869994551,4.882352941176472,249,102,91.13569017570141,0.02600365813456184,0.0015658026443729806,0.004016064257028112,13649.169005571115,99.84503311678623,15276.29006686829,153,3.362745098039216,3.0,0.029411764705882353,57.0,0.5588235294117647,41.0,0.4019607843137255
Capitol District,Richmond,VA,5167000,0.3866841653136465,1.8468468468468464,0.021984917116301444,1.008838256369363,0.0,0.0,34,0.0930930930930931,17540.593682508796,109.39790043914087,6782,87.92705533318642,3.3513513513513518,62,37,95.68532492140876,0.1071666107669688,0.004663463986063075,0.0,12212.900349118418,104.94522616794659,4722.535177557597,45,3.4054054054054053,3.0,0.08108108108108109,13.0,0.35135135135135137,21.0,0.5675675675675675
Carillon,Richmond,VA,5167000,1.473463382918675,2.435077519379845,0.03299668940770675,1.0741554206145785,0.0310077519379845,0.003455154121611575,73,0.05280437756497948,14811.470385966242,113.07854539329323,21824,49.54313819146267,4.488372093023256,193,86,58.3658888282985,0.02756965532398337,0.0019113000340159206,0.0,9120.789577917503,118.93052625104177,13439.14946636772,113,2.9186046511627906,13.0,0.1511627906976744,54.0,0.627906976744186,19.0,0.22093023255813954
Carver,Richmond,VA,5167000,0.5855347241218161,2.5943396226415087,0.024511862858212684,1.0379232387922612,0.02830188679245283,0.009900543471995288,52,0.09579100145137877,26198.619344060284,116.21364659088492,15340,88.80771345882093,4.981132075471698,132,53,90.51555410225978,0.043008865390140864,0.0028301886792452837,0.0,16530.11992966081,113.87010838487616,9678.959212714472,85,3.5660377358490565,1.0,0.018867924528301886,20.0,0.37735849056603776,32.0,0.6037735849056604
Carytown,Richmond,VA,5167000,0.6018133776603428,1.9888888888888887,0.019675862901682103,1.0156423605140712,0.0,0.0,59,0.06271186440677963,22890.814599369653,124.10809415714719,13775,98.03703638056876,3.7,111,60,99.69868106498518,0.04232898675511863,0.0026520621446814324,0.0,18306.67664773596,131.15717746559167,11017.2029071097,84,3.4,1.0,0.016666666666666666,29.0,0.48333333333333334,28.0,0.4666666666666667
Cedarhurst,Richmond,VA,5167000,1.2818022894316354,2.743055555555556,0.026087070978431517,1.0962219192968372,0.013888888888888888,0.006270665522109634,61,0.06964006259780901,18924.150652729542,136.27539119223542,24257,47.58924250872421,4.9444444444444455,178,72,56.170909190625295,0.02470770402587864,0.002108222066057625,0.0,9462.07532636377,136.27539119222104,12128.509816107671,89,2.8472222222222223,11.0,0.1527777777777778,50.0,0.6944444444444444,11.0,0.1527777777777778
Central Office,Richmond,VA,5167000,0.32060366657328043,1.4280303030303032,0.02322602349417445,1.0442133465349188,0.14242424242424245,0.014599036110192516,44,0.07293868921775902,19322.478664063663,89.78054357946074,6194,137.2411004224835,3.136363636363636,69,44,137.2411004224835,0.057425990429815936,0.005844886657113736,0.0,16431.729481557064,83.62020190361055,5268.0727199274625,63,3.5909090909090913,0.0,0.0,22.0,0.5,18.0,0.4090909090909091
Chamberlayne Industrial Center,Richmond,VA,5167000,1.0873954206232832,2.7012987012987004,0.04102098535138023,1.0543025157331227,0.030303030303030307,0.005038668405722532,69,0.06493506493506489,18173.36389407758,104.00859303021306,19761,63.45437794877778,4.9350649350649345,190,77,70.81140727617229,0.042034990551978194,0.0021025493743373853,0.0,10995.250720615446,104.87881826493063,11956.18528220209,114,3.2337662337662336,8.0,0.1038961038961039,35.0,0.45454545454545453,34.0,0.44155844155844154
Cherry Gardens,Richmond,VA,5167000,0.2876558249609568,2.520833333333333,0.025732271665920115,1.0277497394848694,0.03333333333333333,0.020508154897308624,18,0.2526315789473685,18302.444651719474,109.68343364776285,5264,62.57478012984136,4.8,48,20,69.52753347760151,0.10175312664352423,0.010956915762559376,0.0,9920.831106942527,109.7609560140721,2853.7848563658745,26,3.15,2.0,0.1,11.0,0.55,7.0,0.35
Chimborazo,Richmond,VA,5167000,0.7846684036516818,3.1598639455782314,0.03140409201013655,1.0287928515065718,0.03401360544217687,0.0069684568967049824,44,0.12074829931972793,21941.962890980183,121.2476408073934,17217,56.07464222496184,5.795918367346939,142,49,62.4467606596166,0.041709779861448186,0.0054345605346960615,0.0,10970.981445486552,121.24764080735427,8608.582497322153,71,3.204081632653061,5.0,0.10204081632653061,24.0,0.4897959183673469,20.0,0.40816326530612246
Chippenham Forest,Richmond,VA,5167000,0.8537003627334179,2.029166666666667,0.018422538340991768,1.207819374142143,0.075,0.01625424256483021,29,0.09615384615384613,14147.274552104913,161.03377889094955,12077,33.9697641771481,3.75,75,40,46.85484714089392,0.057987753028723776,0.004854873661883663,0.0,9256.411888229488,171.78700405633558,7902.202186591436,46,2.625,11.0,0.275,22.0,0.55,7.0,0.175
Church Hill North,Richmond,VA,5167000,0.9847300598753312,3.422979797979799,0.031891699953444326,1.0100762538060986,0.022727272727272724,0.014139389708383831,65,0.10163170163170147,24482.053936710166,110.58813962829213,24108,66.00793724955358,6.606060606060606,218,66,67.02344397646979,0.019910249525770567,0.0046978856295645435,0.0,12241.02696835464,110.58813962828812,12054.107219483403,109,3.7575757575757582,1.0,0.015151515151515152,13.0,0.19696969696969696,52.0,0.7878787878787878
Church Hill,Richmond,VA,5167000,0.8841560424562449,3.4465811965811963,0.03281754124759578,1.0156235405790135,0.019230769230769232,0.008211947328717136,74,0.08325008325008322,31255.809847571407,110.54005255437464,27635,83.69563340247387,6.410256410256411,250,78,88.2197216944995,0.02266410773234113,0.003948999491255215,0.0,15646.39627897219,110.67084650174534,13833.85581271817,125,3.6282051282051277,4.0,0.05128205128205128,13.0,0.16666666666666666,59.0,0.7564102564102564
City Center,Richmond,VA,5167000,0.44812875762931104,1.810606060606061,0.025561716064198627,1.0001195471692084,0.0,0.0,44,0.08456659619450321,18092.69736733661,101.34822491734579,8107,98.18606650635105,3.636363636363636,80,44,98.18606650635105,0.04993713065778836,0.003941145550616655,0.0,14923.590168014216,101.32863517213957,6687.6899213612105,66,3.75,0.0,0.0,7.0,0.1590909090909091,35.0,0.7954545454545454
Cofer,Richmond,VA,5167000,0.4513279426829871,2.680555555555556,0.025327776432747667,1.0520349360805714,0.1111111111111111,0.051944697441227344,21,0.2101449275362319,17167.73300594626,133.5909934155955,7748,46.52935928398834,4.833333333333333,58,24,53.17641061027238,0.07437966087466631,0.006479481641468682,0.0,8583.866502971783,133.5909934155745,3874.138809051661,29,2.75,3.0,0.125,21.0,0.875,,
Colonial Place,Richmond,VA,5167000,0.9601624065616844,3.0540540540540544,0.02633950797148672,1.0000152515936478,0.0,0.0,74,0.07885968159940772,28218.669705538527,127.20425264994913,27094,77.07029508163313,5.756756756756758,213,74,77.07029508163313,0.028208542389769876,0.0020505809979494195,0.0,15311.958304448444,125.65783533992635,14701.966734771384,117,3.702702702702703,0.0,0.0,23.0,0.3108108108108108,50.0,0.6756756756756757
Cottrell Farms,Richmond,VA,5167000,1.7322681178759616,2.3888888888888893,0.01641772373044759,1.0753796728768812,0.0,0.0,31,0.07801418439716305,10466.06015770917,206.0229810337665,18130,17.895613086737963,3.6666666666666665,88,48,27.70933639236846,0.05061621868942638,0.003181336161187699,0.022727272727272728,5543.19618156431,204.3042982224601,9602.302016455624,47,2.4166666666666665,17.0,0.3541666666666667,25.0,0.5208333333333334,6.0,0.125
Country Club Of Virginia,Richmond,VA,5167000,0.7564197022049525,1.6111111111111107,0.026408235487781897,1.032308779740098,0.03472222222222222,0.005994480450994241,20,0.13043478260869565,6091.608322865033,127.99479315363271,4607,26.44034778800749,3.0,36,24,31.72841734560899,0.12451810718891435,0.008524911110021481,0.0,3337.928499138189,114.76704005906969,2524.874881299533,22,2.7916666666666665,4.0,0.16666666666666666,17.0,0.7083333333333334,3.0,0.125
Creighton,Richmond,VA,5167000,0.36010598306700964,2.666666666666667,0.024825280476875645,1.19219016529251,0.0,0.0,20,0.20000000000000004,24156.679141606568,144.9827448320427,8698,55.53920495755367,4.8,60,25,69.42400619694209,0.07057406776818638,0.013420097584840607,0.1,13806.246501854699,150.65793845502574,4971.711969015851,33,2.96,5.0,0.2,11.0,0.44,9.0,0.36
Cullenwood,Richmond,VA,5167000,0.4216850349040522,2.9682539682539684,0.04655691649643609,1.0504823021230985,0.047619047619047616,0.03223247456298812,13,0.2285714285714285,13441.023554247739,118.08080180456552,5667,30.828696595690065,4.571428571428571,48,21,49.8002021930378,0.09116622931241801,0.01183890208149717,0.0,6720.511777124406,118.08080180457493,2833.9392433097987,24,2.4761904761904763,8.0,0.38095238095238093,9.0,0.42857142857142855,3.0,0.14285714285714285
Davee Gardens,Richmond,VA,5167000,0.36505478001856395,2.571428571428572,0.023490213966559096,1.0883074720116923,0.07142857142857142,0.057109459804964374,14,0.3956043956043957,16533.57862992649,167.6572752685402,6035,38.35040866822251,5.142857142857143,36,14,38.35040866822251,0.10173871071601964,0.04475078285903199,0.0,8266.789314964479,167.6572752685652,3017.8309548341736,18,3.071428571428572,0.0,0.0,13.0,0.9285714285714286,1.0,0.07142857142857142
Deerbourne,Richmond,VA,5167000,0.7711398062318991,2.0398550724637685,0.015008635462154432,1.039870414110534,0.07971014492753623,0.03266734295677202,20,0.1739130434782608,9217.418609419608,161.5436000096849,7107,25.935634288843275,3.8260869565217392,44,23,29.82597943216977,0.09654978492077293,0.008213158849336447,0.0,4875.645134219854,163.4697410459913,3759.8040440578,23,2.9130434782608696,3.0,0.13043478260869565,16.0,0.6956521739130435,4.0,0.17391304347826086
Eastview,Richmond,VA,5167000,0.21177608718760327,2.3849206349206344,0.031045167857387517,1.0001727624854695,0.0,0.0,19,0.22380952380952385,24268.482859912117,109.35073068194905,5139,89.71740035582356,4.476190476190476,47,21,99.16133723538393,0.09727906204174552,0.008074283407347598,0.0,12943.944683616653,109.64871831476458,2741.2179578691143,25,3.333333333333333,2.0,0.09523809523809523,8.0,0.38095238095238093,11.0,0.5238095238095238
Edgewood,Richmond,VA,5167000,0.4009651939170172,2.6740196078431366,0.029837541452749607,1.0073776353425592,0.15294117647058825,0.04717013796126927,33,0.14973262032085555,24398.491476581105,116.46364126416708,9782,82.30140795420164,4.941176470588236,84,34,84.79539001341988,0.058039218618622074,0.006540415953458401,0.0,12962.991878445315,115.50463449523431,5197.708552285545,45,3.4705882352941178,1.0,0.029411764705882353,17.0,0.5,14.0,0.4117647058823529
Elkhardt,Richmond,VA,5167000,0.606672854091704,2.8765432098765435,0.030855679349700176,1.034802162558895,0.06790123456790123,0.022353703941044138,22,0.19658119658119666,14933.923515580342,131.30443481136726,9060,36.26336641176714,5.111111111111111,69,27,44.50504059625966,0.060438767781140636,0.008432210105748059,0.0,7614.734811651828,131.99008289532196,4619.652901336269,35,2.7777777777777777,5.0,0.18518518518518517,18.0,0.6666666666666666,4.0,0.14814814814814814
Fairfield,Richmond,VA,5167000,0.22390913347360786,2.583333333333333,0.02135666543005672,1.011539237779553,0.0,0.0,16,0.31666666666666665,22329.715278281714,131.57439996506423,4999,71.45755848269549,4.75,38,16,71.45755848269549,0.10214274104903336,0.009900990099009905,0.0,11164.857639138289,131.5743999650339,2499.9135993356444,19,3.375,0.0,0.0,10.0,0.625,6.0,0.375
Fairmount,Richmond,VA,5167000,0.4536057551782498,3.1578014184397167,0.03942104728061156,1.0007949520903885,0.02127659574468085,0.005813105712127753,46,0.12395929694727105,28770.253488015944,97.39069074702348,13050,101.40964808068573,5.702127659574468,134,47,103.61420564765717,0.03820152585158505,0.0049131209697089685,0.0,14385.126744009149,97.39069074703144,6525.176280051106,67,3.5319148936170213,1.0,0.02127659574468085,19.0,0.40425531914893614,27.0,0.574468085106383
Fawnbrook,Richmond,VA,5167000,0.7325080115140794,2.449275362318841,0.0273542968105249,1.0752122508836437,0.0,0.0,15,0.1818181818181817,8831.616262184009,140.63542753625686,6469,20.47759173172086,4.0,46,23,31.398973988638648,0.07908727431061623,0.0103572274051726,0.0,4415.808131091838,140.6354275362515,3234.6148333337846,23,2.3043478260869565,8.0,0.34782608695652173,15.0,0.6521739130434783,,
Forest Hill Terrace,Richmond,VA,5167000,0.6210239183214354,2.7549019607843137,0.021639987461523257,1.0270801973411074,0.0931372549019608,0.035644698876992086,30,0.14795008912655966,18544.58152359644,138.75456242668864,11516,48.30731814820749,4.882352941176472,83,34,54.748293901301814,0.051153904374038384,0.010615192483883108,0.0,9700.025423102252,136.90790445619317,6023.9477960725,44,3.2058823529411766,4.0,0.11764705882352941,15.0,0.4411764705882353,15.0,0.4411764705882353
Forest Hill,Richmond,VA,5167000,1.271770519917362,2.9059139784946235,0.02532747204262013,1.1156432829279819,0.04032258064516129,0.0059990695175982,56,0.0883130618720254,18966.028316574197,144.43374666429324,24120,44.03310119473347,5.387096774193548,167,62,48.750933465597775,0.03548365387545392,0.003100399522856891,0.011976047904191616,9737.932124418792,140.73198864536442,12384.415000792067,88,3.129032258064516,6.0,0.0967741935483871,36.0,0.5806451612903226,20.0,0.3225806451612903
Forest View,Richmond,VA,5167000,0.5015158036090123,2.8854166666666665,0.03029917996896164,1.0410619851321885,0.13020833333333334,0.04996366812582295,31,0.1713709677419354,21934.315782491347,129.41654125023513,11000,61.81260845005788,5.3125,85,32,63.80656356135007,0.06465254012564035,0.006665823032299805,0.0,11690.541662325539,127.45633470447456,5862.991396405831,46,3.28125,1.0,0.03125,20.0,0.625,11.0,0.34375
Fulton,Richmond,VA,5167000,2.815032759422349,3.190998217468806,0.03173804322841278,1.0278995088139142,0.03618538324420678,0.005165665638897851,159,0.030935541371973987,23285.313885400457,121.83814386772195,65548,56.48246879820579,5.754010695187166,538,187,66.42906707713512,0.016589205965736542,0.0008021390374331551,0.0,11989.01575762333,122.28069605413201,33749.472110940435,276,3.1016042780748663,28.0,0.1497326203208556,85.0,0.45454545454545453,73.0,0.39037433155080214
Gambles Hill,Richmond,VA,5167000,0.4562383487029252,1.7733333333333332,0.017394053257518548,1.0356295458066065,0.04,0.027527057517264964,25,0.1366666666666667,15081.987969119842,167.82881185825906,6880,54.79591987625417,3.28,41,25,54.79591987625417,0.11145322919588088,0.0072809799186428345,0.0,9739.50820986662,164.5754497351159,4443.537142848129,27,3.2,0.0,0.0,20.0,0.8,5.0,0.2
Gilpin,Richmond,VA,5167000,0.6565541164386576,2.8503401360544203,0.03895630447379737,1.0303050443910733,0.030612244897959183,0.0073543609315533266,45,0.10969387755102043,22837.315105826205,116.23204062896845,14993,68.53966622598183,5.2653061224489806,129,49,74.63208100162466,0.043485431736554885,0.0033047082768346532,0.0,13120.139701867904,124.84176419582077,8614.081729511632,69,3.1836734693877546,4.0,0.08163265306122448,28.0,0.5714285714285714,17.0,0.3469387755102041
Ginter Park Terrace,Richmond,VA,5167000,0.1644796739933198,1.8,0.010493900256202868,1.0000000019185409,0.0,0.0,10,0.37777777777777777,18439.30769187221,178.40537163656802,3032,60.79778587356722,3.4,17,10,60.79778587356722,0.16849373239441442,0.017798872738464276,0.0,9721.012957031691,177.6565602286011,1598.90904205741,9,4.0,0.0,0.0,1.0,0.1,8.0,0.8
Ginter Park,Richmond,VA,5167000,2.202657939255822,2.514880952380953,0.02667173120064199,1.0106908667121748,0.03869047619047618,0.007265640861492777,110,0.041988416988417,18313.771746253653,154.5554587532742,40338,49.93966518340292,4.660714285714286,261,112,50.847659095828426,0.03124914843746792,0.001359927470534905,0.0,11749.995574419034,153.14331975275059,25881.221038214848,169,3.6696428571428568,2.0,0.017857142857142856,35.0,0.3125,71.0,0.6339285714285714
Gravel Hill,Richmond,VA,5167000,1.3605599812731235,2.2291666666666665,0.015045198534367057,1.0986521762129715,0.05208333333333333,0.013894698789462515,27,0.13104838709677413,8805.270796287623,184.30921645695187,11980,19.8447700738156,4.0625,65,32,23.519727494892567,0.0697810332202709,0.0049297510475720995,0.030769230769230767,5331.558027288979,201.4973469379129,7253.9044897648655,36,2.78125,5.0,0.15625,24.0,0.75,3.0,0.09375
Green Park,Richmond,VA,5167000,0.36484214083922795,2.571428571428572,0.023960861863461125,1.0197927758377765,0.0,0.0,19,0.2285714285714286,15760.207392631,119.79141260828585,5749,52.077317483926755,4.571428571428571,48,21,57.55914037697168,0.07519463589284799,0.016395739785905326,0.0,7880.103696317641,119.79141260831842,2874.9939025996423,24,3.0,2.0,0.09523809523809523,15.0,0.7142857142857143,4.0,0.19047619047619047
Hickory Hill,Richmond,VA,5167000,1.1040751011862944,2.454301075268817,0.025730357505369998,1.0197596174305523,0.04032258064516129,0.008126517960065105,47,0.06663141195134853,17683.842252988296,154.9546819430994,19524,42.56956791209217,4.064516129032258,126,62,56.15560022446202,0.046013180997192434,0.003556760050923203,0.0,10392.659445190131,159.36495178531936,11474.276528542992,72,2.8225806451612905,15.0,0.24193548387096775,29.0,0.46774193548387094,17.0,0.27419354838709675
Highland Park Southern Tip,Richmond,VA,5167000,1.2668919197061534,3.120915032679739,0.07668508875158991,1.0239274774512903,0.0931372549019608,0.013120224108586659,90,0.05649388468258595,21392.80844688831,93.13531326867474,27102,71.03999844033646,5.705882352941178,291,102,80.51199823238132,0.021049337041736216,0.0014955134596211367,0.0,10872.955397293055,88.30038035997423,13774.859336155982,156,3.2450980392156863,12.0,0.11764705882352941,43.0,0.4215686274509804,46.0,0.45098039215686275
Highland Terrace,Richmond,VA,5167000,0.29337843759397897,2.986111111111111,0.03853839809935139,1.0086682068456472,0.031746031746031744,0.01770660991370609,42,0.13240418118466907,33788.16671769664,86.95368035791859,9912,143.15980528237012,5.428571428571429,114,42,143.15980528237012,0.046526012092901095,0.009477918642814892,0.0,16894.083358848347,86.95368035791876,4956.359780401369,57,3.3571428571428568,0.0,0.0,27.0,0.6428571428571429,15.0,0.35714285714285715
Hillside Court,Richmond,VA,5167000,0.40041902942329227,2.344444444444445,0.01860692235015848,1.1031997011285564,0.06666666666666668,0.017720869202185,12,0.30476190476190473,14347.24325909729,179.52841314711281,5744,29.96860568111143,4.266666666666667,32,15,37.46075710138928,0.15562009781380112,0.01634836063856368,0.0,8353.827669887904,196.76656279682103,3345.0315675459583,17,2.7333333333333334,3.0,0.2,10.0,0.6666666666666666,2.0,0.13333333333333333
Hioaks,Richmond,VA,5167000,0.8087409756953234,2.301587301587302,0.017389523573438887,1.1358852310463758,0.07142857142857142,0.030858900543774763,19,0.21428571428571427,9302.689747381944,167.18814184196788,7523,23.493306968482155,4.285714285714286,45,21,25.96628664937501,0.13777450511214775,0.008061265228916016,0.13333333333333333,6307.2486723989905,175.89415328513772,5100.930445268994,29,3.095238095238096,2.0,0.09523809523809523,13.0,0.6190476190476191,6.0,0.2857142857142857
Hollywood Cemetery,Richmond,VA,5167000,1.341686116912782,0.5454545454545454,0.006336985083544366,1.0003713965124523,0.0,0.0,9,0.1272727272727273,588.7677376855972,112.84878567698748,789,6.707977288092529,1.2727272727272727,7,11,8.198638907668649,0.17815865021002567,0.04506779721916297,0.0,500.58175951790594,111.93726618749123,671.6235971249473,6,2.8181818181818183,2.0,0.18181818181818182,7.0,0.6363636363636364,2.0,0.18181818181818182
Huguenot,Richmond,VA,5167000,6.3394819584299515,2.7974956822107075,0.022821424037412046,1.1191760652740772,0.05094991364421416,0.014455226096325288,149,0.026554404145077714,14058.417212320375,181.1444761820856,89123,23.503497758498487,5.0984455958549235,492,193,30.4441279690618,0.012559490064489656,0.0007806401249024202,0.024390243902439025,7250.276778473304,181.67193213737212,45962.998830755154,253,2.6528497409326426,44.0,0.22797927461139897,126.0,0.6528497409326425,22.0,0.11398963730569948
Jackson Ward,Richmond,VA,5167000,0.4967614991213424,2.211640211640211,0.024203071240076597,1.0066809234542888,0.03968253968253969,0.012351545523557774,62,0.0691244239631336,26087.529857165835,95.99466992754431,12959,124.80838412329425,4.285714285714286,135,63,126.82142257689577,0.03705202544736022,0.002598468222700551,0.0,19104.594503730845,96.84109189570096,9490.427005778694,98,3.523809523809524,1.0,0.015873015873015872,28.0,0.4444444444444444,33.0,0.5238095238095238
